utt_id,label,total_duration_sec,speech_duration_sec,pause_count,avg_pause_duration_sec,hesitation_ratio,pitch_mean_hz,pitch_std_hz,pitch_range_hz,energy_mean,energy_std,jitter,shimmer,hnr,syllable_rate_per_min,estimated_syllable_count,fluency_score_raw,prosodic_score_raw
001130024,Medium,4.11,2.624,1,0.608,0.3615571776155718,224.65676148327694,99.73386607440854,261.3205624098705,0.09341398626565933,0.09590360522270203,0.009212789452875812,0.07215437459710665,18.668833779297383,114.33,5,8.0,7.0
001130039,High,3.37,2.656,0,0.0,0.2118694362017804,260.4709712989988,100.82950385750527,283.7546122182233,0.17301051318645477,0.1263648271560669,0.006488639560538172,0.03944498922899486,22.78966222001227,112.95,5,9.0,8.0
001130047,High,3.456,2.72,0,0.0,0.2129629629629629,256.97975864691335,92.04159829248506,254.88426567416502,0.11150659620761871,0.09025223553180695,0.007968546981750348,0.050803803095532694,20.12859956987992,110.29,5,9.0,8.0
001130054,Medium,3.275,2.464,0,0.0,0.24763358778625952,243.76449458589656,102.89016696768213,279.6194572212862,0.06008857116103172,0.053934622555971146,0.008019449176117405,0.05658343349654905,16.066605562454033,97.4,4,8.0,8.0
001130073,Medium,4.72,3.136,1,0.384,0.335593220338983,251.4011565280953,111.6315771456344,305.865612650195,0.08479420840740204,0.08874424546957016,0.008705496785871007,0.04837545463460993,21.687549509404757,114.8,6,7.0,7.0
001130074,Medium,2.71,1.568,1,0.256,0.4214022140221402,223.52529756331478,132.44824231770303,321.2466665801545,0.08423426747322083,0.09220684319734573,0.009205057633461867,0.07441021289469173,15.668701042299151,153.06,4,8.0,8.0
001130082,Medium,4.497,2.656,2,0.528,0.4093840338003113,188.28469266102456,97.95486100211646,275.4193348751705,0.081090047955513,0.1061062291264534,0.019048222337796374,0.06391277936039799,9.803873408420117,90.36,4,7.0,8.0
001130087,Medium,4.4,2.784,2,0.368,0.36727272727272736,235.48002407479026,104.6902019385769,280.66376577359983,0.11479675024747849,0.12497412413358688,0.009608829036524802,0.04687775943539289,18.180491669619805,107.76,5,7.0,7.0
001130102,Medium,5.3,3.968,1,0.48,0.2513207547169811,234.50907903542642,103.68188423111606,308.626953258545,0.1070839986205101,0.10626573115587234,0.008117117488370157,0.03759406291936743,21.126328012452458,75.6,5,7.0,7.0
001130118,Medium,4.0,3.328,0,0.0,0.16800000000000004,276.03619763648055,98.5225113729894,292.16478630167643,0.08519521355628967,0.06928609311580658,0.01633597038575153,0.08236616815442908,17.068908506340485,126.2,7,8.0,8.0
001130123,Medium,6.67,4.768,3,0.32,0.28515742128935534,257.20119650818816,97.1273812744167,264.56133780028864,0.08094516396522522,0.08078767359256744,0.010952598551997317,0.0734510686240777,19.94994535112994,100.67,8,7.0,7.0
001130138,Medium,4.02,3.328,0,0.0,0.17213930348258702,278.7664456249421,98.60609340926672,278.996378016506,0.08271607756614685,0.06432966142892838,0.011211763810128528,0.0890798746818587,15.728713407723818,108.17,6,8.0,7.0
001130155,Medium,2.459,1.728,1,0.256,0.2972753151687678,252.9073297858019,110.64855070942582,304.729821958199,0.08443793654441833,0.08720850199460983,0.02121141433389149,0.13301031802957836,12.718812477008932,104.17,3,8.0,8.0
001130168,Medium,3.76,2.656,0,0.0,0.29361702127659567,260.9996463830614,100.08489533864771,298.50846381806195,0.07624567300081253,0.07637197524309158,0.013797934280035852,0.10391813834608567,16.0416950208016,112.95,5,8.0,7.0
001130173,Medium,2.89,1.664,0,0.0,0.4242214532871973,218.20165003075093,103.41658374154723,291.46124733536794,0.0837305560708046,0.09945230931043625,0.019715690075111408,0.10018585359262569,15.867362216005157,108.17,3,8.0,8.0
001140008,High,3.51,2.016,1,0.256,0.4256410256410256,200.8079417138756,91.06418350952252,255.14334852625223,0.06643234938383102,0.07671333849430084,0.013963707442168903,0.07043356844186871,14.265601137553695,148.81,5,9.0,9.0
001140045,High,2.51,1.408,0,0.0,0.4390438247011952,194.73596092750262,91.30983210166804,242.92931814373605,0.03672273829579353,0.04497585818171501,0.020790635379789583,0.08519070783197626,9.619960644983308,127.84,3,9.0,9.0
001140046,High,2.13,1.664,0,0.0,0.2187793427230047,220.07749788423288,94.60566594679003,264.1802185334562,0.048673760145902634,0.05135992914438248,0.014758511694871525,0.09628693746310717,9.198554823428498,144.23,4,10.0,10.0
001140049,Medium,6.733,2.016,3,1.2053333333333334,0.7005792365958711,157.89417180028778,81.64536208903081,233.6665540544863,0.02652343176305294,0.05614621192216873,0.013905605836464552,0.06275478118662371,14.683477066165956,119.05,4,7.0,8.0
001140054,High,2.244,1.216,0,0.0,0.4581105169340464,200.4887503327176,92.6058936541488,253.33864028421598,0.043600186705589294,0.05146341770887375,0.016420889846119804,0.07456719071558368,12.49508725692674,148.03,3,10.0,9.0
001140056,High,2.936,1.952,0,0.0,0.335149863760218,211.25164549412412,84.74686294768814,233.0106149672185,0.06293568015098572,0.06793367862701416,0.01192276466983439,0.09605269183819853,10.81928928397553,122.95,4,10.0,9.0
001140059,High,2.67,1.856,0,0.0,0.30486891385767784,209.88853371026156,87.50823752990024,250.11786756984665,0.03656537085771561,0.035584963858127594,0.01085592756825695,0.07210117286465458,10.448900057820614,96.98,3,9.0,8.0
001140064,High,3.914,2.528,1,0.256,0.3541134389371487,210.81913025144,95.56527387795676,278.92617845853306,0.037792693823575974,0.0452018566429615,0.014765737291676963,0.09620062675669491,10.967122198304061,166.14,7,9.0,8.0
001140068,High,2.866,1.664,1,0.256,0.4193998604326588,201.26647745290626,82.18963725751088,234.88883859772835,0.05889240279793739,0.0757700577378273,0.02164633356601025,0.08095942320251687,12.867048100083965,144.23,4,9.0,9.0
001140099,Medium,3.69,3.264,0,0.0,0.11544715447154476,204.14262826192734,79.48069152858285,250.5875441417736,0.037108030170202255,0.026705380529165268,0.012797752376433697,0.08438488360925742,10.793286665289058,110.29,6,8.0,8.0
001140100,Medium,4.171,2.944,1,0.512,0.2941740589786622,190.49105643987053,82.58724500688542,261.65709240433716,0.02362324297428131,0.023103853687644005,0.013667583372878782,0.078209482614544,10.925376316411805,122.28,6,8.0,7.0
001140104,High,2.67,1.76,0,0.0,0.3408239700374532,177.21325449660924,87.06026086036425,254.65426280243827,0.03522458299994469,0.037370696663856506,0.021437995696893083,0.12111860060275917,6.441670595844891,136.36,4,9.0,9.0
001140108,Medium,2.494,1.374,1,0.48,0.4490777866880513,197.83617824581881,85.0039562823113,238.16010534028067,0.0659649521112442,0.07815217226743698,0.0220270730671395,0.09721268115907955,10.206912233189895,174.67,4,8.0,7.0
001140120,Medium,4.582,2.496,2,0.352,0.4552597119161938,187.25530057839305,90.700270764858,272.28423731649474,0.029767565429210663,0.04375622794032097,0.014106061129364711,0.08503963664780498,10.26016292656308,144.23,6,8.0,8.0
001140130,Medium,2.58,1.664,0,0.0,0.35503875968992255,174.01217369433144,76.7526943645729,213.87738665453224,0.05262703448534012,0.055337533354759216,0.030507151717592197,0.10461084204446018,7.468039603985641,108.17,3,8.0,8.0
001140133,Medium,4.074,2.624,2,0.33599999999999997,0.35591556210112907,187.55741634216224,93.32301637546271,246.1815307012971,0.03004128485918045,0.03597009554505348,0.01875480111290581,0.09498583527787999,7.206628348379607,114.33,5,9.0,7.0
001140140,Medium,2.837,1.696,0,0.0,0.40218540712019746,196.9760956803337,93.84867874019645,304.8762179506929,0.06172807514667511,0.07848764210939407,0.01906429916964179,0.06607041024751732,12.610941577590493,176.89,5,8.0,7.0
001140146,Medium,4.68,3.072,2,0.28800000000000003,0.34358974358974353,194.51519357022056,77.76173530678378,221.79777441424147,0.07482927292585373,0.07994836568832397,0.017720783650587445,0.06026539797601024,15.723893168359057,195.31,10,7.0,7.0
001140159,Medium,2.728,1.984,1,0.288,0.27272727272727276,211.27473555124433,94.74903737659635,294.3987494183478,0.0873531624674797,0.08390011638402939,0.009239345929719362,0.051310507574894894,16.450579191545682,120.97,4,8.0,8.0
001140163,Medium,3.181,1.792,0,0.0,0.4366551398931154,204.95557688241644,96.40498548288605,247.76970728628666,0.06349604576826096,0.0819079801440239,0.014338818179825704,0.054605622091973526,18.22657864575597,100.45,3,8.0,8.0
001200015,High,4.512,4.48,0,0.0,0.0070921985815600936,193.60121236906633,64.85693719223558,221.43735437147666,0.04364408925175667,0.03220751881599426,0.021411333283488373,0.07308561438092324,12.228272723902899,147.32,11,9.0,8.0
001200016,Medium,4.535,4.535,0,0.0,0.0,195.12356510444278,82.92750289397203,261.8534581156474,0.04213665425777435,0.0326656810939312,0.01719968077413937,0.0763779426548425,9.912755500792143,105.84,8,8.0,8.0
001200050,High,3.913,3.913,0,0.0,0.0,187.1048141108878,70.8250739167452,244.86983822676433,0.03945639356970787,0.027979500591754913,0.01707241326709083,0.07997285127932151,11.944426670480201,107.33,7,9.0,8.0
001200081,High,3.37,1.952,0,0.0,0.42077151335311574,163.02704875760884,72.7518929584678,208.08537659843316,0.02310023084282875,0.02396795153617859,0.017921673650690795,0.0790951937135093,13.2117168767386,184.43,6,9.0,9.0
001200098,High,3.16,2.272,0,0.0,0.2810126582278482,176.322538442892,56.47958372633444,154.72946372526005,0.03783395141363144,0.030194168910384178,0.019718379513688784,0.06808106284036831,16.066189653065752,158.45,6,9.0,8.0
001200103,High,3.66,2.656,0,0.0,0.2743169398907104,167.61765432103687,62.59139318825488,194.64746705066614,0.025355717167258263,0.019750654697418213,0.02180354729518935,0.07121756713293192,13.390194153892628,158.13,7,10.0,9.0
001200114,High,3.987,3.04,1,0.288,0.23752194632555806,169.99565380332348,57.84895848784942,168.23943651179525,0.03215004503726959,0.025553135201334953,0.019451015099362375,0.08025790759722075,14.284833444898448,118.42,6,9.0,9.0
001200121,High,2.47,1.408,0,0.0,0.4299595141700406,169.42668020428417,77.71476669150714,245.03765521045074,0.02438323386013508,0.0238063745200634,0.02085589578659786,0.10153015913033966,14.194917676948249,127.84,3,10.0,9.0
001200126,High,2.472,1.44,0,0.0,0.41747572815533984,170.17028496934066,72.45830055733144,219.10114976840384,0.02496500313282013,0.030726082623004913,0.020441852862589732,0.060694222816094136,14.579758738591579,125.0,3,10.0,9.0
001200145,High,3.72,2.752,0,0.0,0.26021505376344095,187.7584819994965,69.95041348069921,215.80782870947527,0.03827005624771118,0.032371800392866135,0.020536719819590717,0.06942138383605535,14.956173366577753,152.62,7,9.0,8.0
001200146,High,3.82,2.752,0,0.0,0.27958115183246074,171.79891321110213,66.43371046810546,203.72323837579597,0.030317865312099457,0.026191595941781998,0.012769230058606232,0.05606643763641707,15.105238915760633,218.02,10,9.0,8.0
001200159,High,2.746,1.76,0,0.0,0.3590677348871085,170.2363523298024,57.13323191754813,174.5150042929231,0.029743902385234833,0.03016425296664238,0.021228991324472386,0.07508393979817907,15.40986399862191,170.45,5,9.0,8.0
001200161,High,3.52,2.56,0,0.0,0.2727272727272727,181.84521717692593,73.92321286971145,246.6893389004368,0.03468126803636551,0.027537832036614418,0.0182423636260623,0.06989223780271314,14.018205825881582,187.5,8,9.0,9.0
001200162,High,2.699,1.824,0,0.0,0.3241941459799925,162.10367506729452,62.183577294842046,162.18585345620932,0.025374965742230415,0.022775204852223396,0.018120663664727574,0.09278734945536843,12.867993049627874,197.37,6,10.0,9.0
001200168,High,3.17,2.368,0,0.0,0.25299684542586753,171.0516957417007,61.783343388898565,195.11642539397477,0.03434061259031296,0.02776082418859005,0.02009638064878662,0.07757121983287668,15.40036803402219,177.36,7,9.0,9.0
001200209,High,3.38,2.848,0,0.0,0.15739644970414202,182.14151453222235,56.710864938845695,184.4144952571555,0.03608572855591774,0.027619464322924614,0.019236512033000124,0.08781154594798703,12.987128744877767,147.47,7,10.0,9.0
001200210,High,4.496,3.328,0,0.0,0.2597864768683275,181.52082878708973,49.4645419640396,151.6418639967899,0.042399704456329346,0.03587915375828743,0.013406601587897268,0.07101397553265013,15.236064375133063,162.26,9,9.0,8.0
001200306,High,2.89,2.272,0,0.0,0.2138408304498271,171.3010005097725,62.117058902317375,172.19781590614642,0.03865886852145195,0.03228992223739624,0.019355568710607646,0.0838517169697008,11.770054618891644,158.45,6,9.0,9.0
001200338,High,3.293,3.168,0,0.0,0.03795930762222897,159.7053815474417,55.69832172437342,137.46478595848814,0.0325237438082695,0.02881055697798729,0.021480192736524434,0.09055475251319817,12.06436583097829,132.58,7,10.0,9.0
001200350,High,3.838,2.976,0,0.0,0.22459614382490883,174.7271334347224,67.49258602248834,204.41627530626926,0.04392543062567711,0.03982074186205864,0.011361661088090893,0.05528071391829324,14.106776669410605,120.97,6,10.0,9.0
001220013,Medium,2.57,1.536,0,0.0,0.4023346303501945,194.98990674296292,81.72172752354518,207.68034100178312,0.018010376021265984,0.023419156670570374,0.011715241471412114,0.07305500492689439,14.45405016737027,156.25,4,8.0,7.0
001220015,High,3.202,2.21,1,0.416,0.3098063710181137,204.69633046070751,94.20555542705729,230.65293383025073,0.02240162342786789,0.020755868405103683,0.012514540374118439,0.05993292088244981,12.517050298570322,135.75,5,9.0,8.0
001220021,High,2.97,1.92,0,0.0,0.3535353535353536,207.83762258017916,101.57583960886262,295.53345243200675,0.027479087933897972,0.03529347479343414,0.012383315590360428,0.05868795214681202,12.092125285927887,125.0,4,9.0,8.0
001220031,Medium,3.669,2.432,0,0.0,0.3371490869446716,211.1300311802842,110.16943717205316,291.19303628240857,0.03936505690217018,0.04702940955758095,0.014624154457445514,0.07389115241909981,8.852578988140323,98.68,4,8.0,8.0
001220034,Medium,3.336,2.184,1,0.448,0.34532374100719415,217.7798731526921,96.98310950404982,264.992611629489,0.034966424107551575,0.037291962653398514,0.008172569965169579,0.06258410111649947,15.088694422142131,109.89,4,8.0,8.0
001220037,Medium,2.48,1.312,0,0.0,0.47096774193548385,217.79219654147053,115.25975065062535,304.1069303356618,0.07301972806453705,0.0862014889717102,0.007108974669179748,0.06677653147025543,17.37352490910713,137.2,3,8.0,8.0
001220038,Medium,2.64,1.504,0,0.0,0.43030303030303035,200.19710094032854,94.32744933554736,232.33431617480272,0.02540266141295433,0.027348589152097702,0.007121009948713817,0.06927332980220455,16.213208246005603,159.57,4,8.0,8.0
001220051,High,3.03,1.728,0,0.0,0.4297029702970297,205.88548495083558,93.71116325263549,249.37574459017935,0.033040765672922134,0.03893732279539108,0.012852227716694382,0.05904755489195762,15.203586451743782,138.89,4,9.0,9.0
001220068,Medium,2.88,1.76,0,0.0,0.38888888888888884,198.20713768706705,93.8487427631124,257.53050249694905,0.031804874539375305,0.03747803345322609,0.009543725897404416,0.06249354927882508,11.132874501325464,136.36,4,8.0,7.0
001220093,Medium,3.16,1.952,0,0.0,0.38227848101265827,182.99166759721845,89.1832363279088,230.42677367967661,0.03624614328145981,0.0384565033018589,0.010643326620485427,0.061926913473048247,14.357604770122975,92.21,3,7.0,7.0
001220101,Medium,3.024,1.792,0,0.0,0.4074074074074074,188.9813705578406,86.16038396763662,251.31551373944157,0.03761943429708481,0.04350312054157257,0.014923191199700411,0.06918183499222594,9.567678455105563,200.89,6,8.0,7.0
001220104,Medium,2.8,1.6,0,0.0,0.4285714285714285,172.07269846589818,89.03500967104205,226.44621578636352,0.052102699875831604,0.0747155100107193,0.015078548087784313,0.06810027202889402,14.72301532612798,150.0,4,8.0,8.0
001220127,Medium,4.346,2.688,1,0.512,0.3815002300966406,193.8268793129266,90.75473783335345,233.57489053716498,0.03378445282578468,0.039683155715465546,0.013256695665398078,0.04942583191371443,15.806833251805877,111.61,5,7.0,7.0
001220129,Medium,3.22,2.016,0,0.0,0.3739130434782609,200.50532248869152,89.31428076739601,287.22763292708237,0.025110330432653427,0.031671829521656036,0.017639565333865202,0.07417575111233511,11.258457625916462,178.57,6,8.0,7.0
001220137,Medium,4.01,2.56,0,0.0,0.3615960099750623,206.4096672417143,94.3312480877801,251.92100330031187,0.05755984038114548,0.06862782686948776,0.011917512590485674,0.046241860481458494,15.089043404991264,164.06,7,8.0,7.0
001220138,Medium,3.595,2.208,0,0.0,0.3858136300417246,202.33134505498097,91.07541109561275,251.42808416288898,0.03637241944670677,0.03933633863925934,0.010891919593491884,0.06488824512512176,12.969096139329261,163.04,6,7.0,8.0
001220159,Medium,3.914,1.984,2,0.4,0.49310168625447115,187.9756721237153,90.51641800832697,254.74688556033888,0.018877483904361725,0.026077410206198692,0.01020853904056931,0.059034799869375036,15.264304745754131,120.97,4,7.0,7.0
001220163,Medium,2.956,1.708,1,0.448,0.42219215155615697,190.19827958800022,97.14968210769808,265.7610816245175,0.015413440763950348,0.018975676968693733,0.015521921357362318,0.06379156858939874,12.609928658654566,140.52,4,7.0,7.0
001220166,Medium,2.97,1.888,0,0.0,0.36430976430976436,217.59443745362952,96.8061618918586,279.1810060712941,0.07470499724149704,0.07888077199459076,0.014996537609230746,0.05299432224737151,13.402443295395196,158.9,5,8.0,8.0
001220168,Medium,2.77,2.048,0,0.0,0.2606498194945848,194.36643473990748,92.52802890743372,267.81593080083906,0.04878462478518486,0.047261953353881836,0.010825475788141616,0.04825146313707501,15.83346772282449,87.89,3,8.0,8.0
001330002,High,3.064,1.92,0,0.0,0.37336814621409925,209.5789986766256,55.84034768207622,214.67842271186822,0.04747329279780388,0.0569729283452034,0.01631518841179691,0.07074018900787206,15.22118417542045,93.75,3,9.0,9.0
001330027,High,2.674,1.682,1,0.48,0.3709798055347794,209.70918100741832,70.04294442714236,193.4947891733368,0.04752408713102341,0.0500238873064518,0.018284690155402104,0.06782085212128904,14.193532905910653,107.02,3,9.0,8.0
001330033,Medium,3.98,3.008,0,0.0,0.24422110552763818,200.6793072940142,66.58744437970473,221.75997498652183,0.03201251104474068,0.02724459581077099,0.02982668288221684,0.10781529505949847,10.51696865134599,179.52,9,7.0,7.0
